Id BDTNS,Provenance,Date,Seal,Id Line,Part text,Line,Text
163083,GARšana,SS06 - 07 - 00,N,L787744,o.ii,6,240 Šu-{d}IŠKUR
163083,GARšana,SS06 - 07 - 00,N,L787745,o.ii,7,180 Lu2-[ša]-lim
163083,GARšana,SS06 - 07 - 00,N,L787746,o.ii,8,-540
163083,GARšana,SS06 - 07 - 00,N,L787747,o.ii,9,nam-10 [B]u-ga-num2
163083,GARšana,SS06 - 07 - 00,N,L787748,o.ii,10,120 Za-ki-ti
163083,GARšana,SS06 - 07 - 00,N,L787749,o.ii,11,360 Um-mi-DU10
163083,GARšana,SS06 - 07 - 00,N,L787750,o.ii,12,240 Ša-at-Er3-ra
163083,GARšana,SS06 - 07 - 00,N,L787751,o.ii,13,120 Mi-na-a2
163083,GARšana,SS06 - 07 - 00,N,L787752,o.ii,14,240 A-bu-um-DINGIR
163083,GARšana,SS06 - 07 - 00,N,L787753,o.ii,15,120 Ru-ba-tum
163083,GARšana,SS06 - 07 - 00,N,L787754,o.ii,16,280 A-ha-am-ar-ši
163083,GARšana,SS06 - 07 - 00,N,L787755,o.ii,17,240 E2-a-nu-uh3-ši
163083,GARšana,SS06 - 07 - 00,N,L787756,o.ii,18,120 A-da-lal3
163083,GARšana,SS06 - 07 - 00,N,L787757,o.ii,19,-1840
163083,GARšana,SS06 - 07 - 00,N,L787758,o.ii,20,nam-10 Ud-du-ru-um
163083,GARšana,SS06 - 07 - 00,N,L787759,o.ii,21,240 A-ga-ti
163083,GARšana,SS06 - 07 - 00,N,L787760,o.ii,22,240 U-bar-ti-a
163083,GARšana,SS06 - 07 - 00,N,L787761,r.i,1,240 Wu-ru-a
163083,GARšana,SS06 - 07 - 00,N,L787762,r.i,2,360 Ha-an-du-u2
163083,GARšana,SS06 - 07 - 00,N,L787763,r.i,3,360 Bu-ga-tum
163083,GARšana,SS06 - 07 - 00,N,L787764,r.i,4,360 Ša-at-E2-a
163083,GARšana,SS06 - 07 - 00,N,L787765,r.i,5,330? Eš4-tar2-im-ti
163083,GARšana,SS06 - 07 - 00,N,L787766,r.i,6,[n] Zi-na-ma
163083,GARšana,SS06 - 07 - 00,N,L787767,r.i,7,[n] U-bar-um
163083,GARšana,SS06 - 07 - 00,N,L787768,r.i,8,-2810
163083,GARšana,SS06 - 07 - 00,N,L787769,r.i,9,nam-10 Eš4-tar2-im-ti
163083,GARšana,SS06 - 07 - 00,N,L787770,r.i,10,120 {d}IŠKUR-nu-ri
163083,GARšana,SS06 - 07 - 00,N,L787771,r.i,11,120 E-li2-en
163083,GARšana,SS06 - 07 - 00,N,L787772,r.i,12,300 Šu-mi-[ša]
163083,GARšana,SS06 - 07 - 00,N,L787773,r.i,13,360 Ša-at-i3-[li2]
163083,GARšana,SS06 - 07 - 00,N,L787774,r.i,14,360 Zi-ti-[ma]
163083,GARšana,SS06 - 07 - 00,N,L787775,r.i,15,120 Hu?-a-[...]
163083,GARšana,SS06 - 07 - 00,N,L787776,r.i,16,360 Zi-ti-[ma min]
163083,GARšana,SS06 - 07 - 00,N,L787777,r.i,17,360 Ga-la-[e]
163083,GARšana,SS06 - 07 - 00,N,L787778,r.i,18,240 Ša-lim-mi
163083,GARšana,SS06 - 07 - 00,N,L787779,r.i,19,120 Sa6-ga
163083,GARšana,SS06 - 07 - 00,N,L787780,r.i,20,240 ME-Hu-ma-at
163083,GARšana,SS06 - 07 - 00,N,L787781,r.i,21,-2640
163083,GARšana,SS06 - 07 - 00,N,L787782,r.i,22,[nam-10 ... ]
163083,GARšana,SS06 - 07 - 00,N,L787783,r.i,,============
163083,GARšana,SS06 - 07 - 00,N,L787784,r.ii,,============
163083,GARšana,SS06 - 07 - 00,N,L787785,r.ii,1,[šu-nigin2 19 2/3] sar 6 2/3 gin2 / sig4
163083,GARšana,SS06 - 07 - 00,N,L787786,r.ii,2,[us2-bi] 90 nindan
163083,GARšana,SS06 - 07 - 00,N,L787787,r.ii,3,[a2-ge]me2-1-a 120 sig4-ta
163083,GARšana,SS06 - 07 - 00,N,L787788,r.ii,4,[gem]e2-bi 118 2/3 [u4]-1-[še3]
163083,GARšana,SS06 - 07 - 00,N,L787789,r.ii,5,še 3-sila3-ta ba-hun
163083,GARšana,SS06 - 07 - 00,N,L787790,r.ii,6,[še-b]i 1.0.5.6 sila3 gur
163083,GARšana,SS06 - 07 - 00,N,L787791,r.ii,7,[a2] sig4 ga6-ga2
163083,GARšana,SS06 - 07 - 00,N,L787792,r.ii,8,[e2]-uš-bar-še3
163083,GARšana,SS06 - 07 - 00,N,L787793,r.ii,9,[m]u-kuX (=DU)
163083,GARšana,SS06 - 07 - 00,N,L787794,r.ii,10,Ba-zi ugula
163083,GARšana,SS06 - 07 - 00,N,L787795,r.ii,11,[g]iri3 {d}IŠKUR-ILLAT 
163083,GARšana,SS06 - 07 - 00,N,L787796,r.ii,12,[u]3 Puzur4-{d}Nin-kar-/ak dub-sar
163083,GARšana,SS06 - 07 - 00,N,L787797,r.ii,13,[ša3 GAR-š]a-an-na{ki}
163083,GARšana,SS06 - 07 - 00,N,L787798,r.ii,14,[iti] a2-ki-ti
163083,GARšana,SS06 - 07 - 00,N,L787799,r.ii,15,[mu {d}Šu]-{d}Suen / lugal-e na-du3-a mah /[{d}En-lil2 {d}Nin]-lil2-ra / [mu-du3]
163083,GARšana,SS06 - 07 - 00,N,L787800,le.ed.ii,,[...] # (lost)
163084,GARšana,SS06 - 08? - 00,N,L787801,,,
163084,GARšana,SS06 - 08? - 00,N,L787802,o.,1,[180] sig4
163084,GARšana,SS06 - 08? - 00,N,L787803,o.,2,Šu-Eš4-tar2
163084,GARšana,SS06 - 08? - 00,N,L787804,o.,3,180 Bu-za-a
163084,GARšana,SS06 - 08? - 00,N,L787805,o.,4,180 Ur-{d}Utu
163084,GARšana,SS06 - 08? - 00,N,L787806,o.,5,-540
163084,GARšana,SS06 - 08? - 00,N,L787807,o.,6,nam-10 Ku-ku-za-n[u-um]
163084,GARšana,SS06 - 08? - 00,N,L787808,o.,7,šu-nigin2 2/3 sar 5 gin2
163084,GARšana,SS06 - 08? - 00,N,L787809,o.,8,us2-bi 120 nindan
163084,GARšana,SS06 - 08? - 00,N,L787810,o.,9,a2 geme2 [60]+30-ta
163084,GARšana,SS06 - 08? - 00,N,L787811,o.,10,geme2-bi 6 u4-1-še3
163084,GARšana,SS06 - 08? - 00,N,L787812,o.,11,še 3-sila3-[ta ba-hun]
163084,GARšana,SS06 - 08? - 00,N,L787813,o.,12,še-bi 0.0.1.[8 sila3]
163084,GARšana,SS06 - 08? - 00,N,L787814,r.,1,a2 sig4 [ga6-ga2]
163084,GARšana,SS06 - 08? - 00,N,L787815,r.,2,e2-uš-bar u3 e2-[ga]ša[m]-e-n[e]
163084,GARšana,SS06 - 08? - 00,N,L787816,r.,3,mu-[kuX] (=DU)
163084,GARšana,SS06 - 08? - 00,N,L787817,r.,4,[giri3 {d}IŠKUR-ILLAT]
163084,GARšana,SS06 - 08? - 00,N,L787818,r.,5,u3 [Puzur4-{d}N]in-kar-/[ak dub-sar]
163084,GARšana,SS06 - 08? - 00,N,L787819,r.,6,ša3 GAR-ša-an-na{ki}
163084,GARšana,SS06 - 08? - 00,N,L787820,r.,7,iti ezem-[{d}Šul]-gi
163084,GARšana,SS06 - 08? - 00,N,L787821,r.,8,mu {d}Šu-{d}Suen lugal-e / na-du3-a mah {d}En-lil2 {d}/Nin-lil2-ra mu-ne-/du3
163084,GARšana,SS06 - 08? - 00,N,L787822,l.ed.,1,-----------
163047,GARšana,SS06 - XX - 00,N,L786628,,,
163047,GARšana,SS06 - XX - 00,N,L786629,o.,1,[n] nindan-gid2 [...]
163047,GARšana,SS06 - XX - 00,N,L786630,o.,2,[...]
163047,GARšana,SS06 - XX - 00,N,L786631,o.,3,2 sar [7 2/3 gin2 20 še] / [...]
163047,GARšana,SS06 - XX - 00,N,L786632,o.,4,[...] kuš2-gid2 [...] / 2 [...]
163047,GARšana,SS06 - XX - 00,N,L786633,o.,5,sahar-bi 1/3 [sar]
163047,GARšana,SS06 - XX - 00,N,L786634,o.,6,1/2 nindan-ib2-sa2 1 1/3 [kuš3 buru3]
163047,GARšana,SS06 - XX - 00,N,L786635,o.,7,sahar-bi 1/3 sar
163047,GARšana,SS06 - XX - 00,N,L786636,o.,8,--- 2 2/3 sar 7 2/3 gin2 / 20 še sahar 
163047,GARšana,SS06 - XX - 00,N,L786637,o.,9,a2 guruš-a 10 gin2 [6 še-ta]
163047,GARšana,SS06 - XX - 00,N,L786638,r.,1,guruš-bi 16 2/3 6 g[in2] / u4-1-še3
163047,GARšana,SS06 - XX - 00,N,L786639,r.,2,še 6-sila3-ta ba-hun
163047,GARšana,SS06 - XX - 00,N,L786640,r.,3,še-bi 0.1.4.2/3 sila3
163047,GARšana,SS06 - XX - 00,N,L786641,r.,4,sahar zi-ga
163047,GARšana,SS06 - XX - 00,N,L786642,r.,5,tun3-la2 da-bad3 [si3-ga] (=KWU_858)
163047,GARšana,SS06 - XX - 00,N,L786643,r.,6,[m]u-kuX Ba-zi ugula l[u2-/[hun-ga2] (=DU)
163047,GARšana,SS06 - XX - 00,N,L786644,r.,7,[gi]ri3 {d}IŠKUR-ILLAT [šabra]
163047,GARšana,SS06 - XX - 00,N,L786645,r.,8,[u3 Pu]zur4-{d}N[in-kar-ak] / dub-[sar]
163047,GARšana,SS06 - XX - 00,N,L786646,r.,9,[ša3] GAR-ša-[an-na{ki}]
163047,GARšana,SS06 - XX - 00,N,L786647,r.,10,[iti] ezem-{d}[Šul-gi]
163047,GARšana,SS06 - XX - 00,N,L786648,r.,11,[m]u {d}Šu-{d}[Suen lugal / [U]ri5{ki}-ma-<ke4> na-[du3-a mah]-/{d}En-lil2 {d}Nin-[lil2-ra] / mu-n[e-du3]
163047,GARšana,SS06 - XX - 00,N,L786649,l.ed.,1,[...]
163085,GARšana,SS06 - 08? - 00,N,L787823,,,
163085,GARšana,SS06 - 08? - 00,N,L787824,o.,1,120 sig4 Šu-Eš4-tar2
163085,GARšana,SS06 - 08? - 00,N,L787825,o.,2,60 ME-{d}Nin-šu[bur]
163085,GARšana,SS06 - 08? - 00,N,L787826,o.,3,240 A-li2-a-[hi]
163085,GARšana,SS06 - 08? - 00,N,L787827,o.,4,240 A-da-[lal3]
163085,GARšana,SS06 - 08? - 00,N,L787828,o.,5,120 La-la-a
163085,GARšana,SS06 - 08? - 00,N,L787829,o.,6,180 geme2 e2-a
163085,GARšana,SS06 - 08? - 00,N,L787830,o.,7,120 Šu-{d}MUŠ-x-a
163085,GARšana,SS06 - 08? - 00,N,L787831,o.,8,480 Ki-id-ma-ti
163085,GARšana,SS06 - 08? - 00,N,L787832,o.,9,240 E-bu-ri-tum
163085,GARšana,SS06 - 08? - 00,N,L787833,o.,10,240 Pu-ru-kum
163085,GARšana,SS06 - 08? - 00,N,L787834,o.,11,300 A-da-lal3 min
163085,GARšana,SS06 - 08? - 00,N,L787835,o.,12,480 [A]-li2-a-hi min
163085,GARšana,SS06 - 08? - 00,N,L787836,o.,13,360 [Li?]-la-tum
163085,GARšana,SS06 - 08? - 00,N,L787837,o.,14,240 A-la-n[i-tum]
163085,GARšana,SS06 - 08? - 00,N,L787838,o.,15,360 Ša-at-Eš4-tar2
163085,GARšana,SS06 - 08? - 00,N,L787839,o.,16,240 Um-mi-DU10
163085,GARšana,SS06 - 08? - 00,N,L787840,o.,17,240 Ša-at-i3-li2
163085,GARšana,SS06 - 08? - 00,N,L787841,o.,18,720 Bi2-ba-a
163085,GARšana,SS06 - 08? - 00,N,L787842,o.,,============
163085,GARšana,SS06 - 08? - 00,N,L787843,o.,19,š[u-nigin2 6 5/6 sar 5 gin2 sig4]
163085,GARšana,SS06 - 08? - 00,N,L787844,o.,20,[us2-bi 90 nindan]
163085,GARšana,SS06 - 08? - 00,N,L787845,o.,21,[a2 geme2-1-a 120 sig4-ta]
163085,GARšana,SS06 - 08? - 00,N,L787846,r.,1,ge[me2-b]i [41] 1/2 [u4-1-še3]
163085,GARšana,SS06 - 08? - 00,N,L787847,r.,2,še 3-sila3-ta ba-hun
163085,GARšana,SS06 - 08? - 00,N,L787848,r.,3,še-bi 0.2.0.4 1/2 sila3
163085,GARšana,SS06 - 08? - 00,N,L787849,r.,4,a2 sig4 ga6-ga2
163085,GARšana,SS06 - 08? - 00,N,L787850,r.,5,e2-gašam-e-ne
163085,GARšana,SS06 - 08? - 00,N,L787851,r.,6,mu-kuX (=DU)
163085,GARšana,SS06 - 08? - 00,N,L787852,r.,7,Za-la-a ugula lu2 hun-ga2
163085,GARšana,SS06 - 08? - 00,N,L787853,r.,8,giri3 {d}IŠKUR-ILLAT 
163085,GARšana,SS06 - 08? - 00,N,L787854,r.,9,u3 Puzur4-{d}Nin-kar-ak
163085,GARšana,SS06 - 08? - 00,N,L787855,r.,10,ša3 GAR-ša-an-na{ki}
163085,GARšana,SS06 - 08? - 00,N,L787856,r.,,============
163085,GARšana,SS06 - 08? - 00,N,L787857,r.,11,iti ezem-{d}Šul-gi
163085,GARšana,SS06 - 08? - 00,N,L787858,r.,12,mu {d}Šu-{d}Suen lugal-e / na-du3-a-mah {d}En-lil2 {d}Nin-lil2-ra / mu-ne-du3
163085,GARšana,SS06 - 08? - 00,N,L787859,l.ed.,1,{giš}kiri6-b[a]-ga-a-ta
163049,GARšana,SS06 - 08? - 00,N,L786675,,,
163049,GARšana,SS06 - 08? - 00,N,L786676,o.,1,1/2 nindan 2 kuš3 ib2-sa2 1 1/2 [kuš3 buru3]
163049,GARšana,SS06 - 08? - 00,N,L786677,o.,2,sahar-bi 2/3 [kuš3 buru3]
163049,GARšana,SS06 - 08? - 00,N,L786678,o.,3,7 1/2 gin2 sahar [...]
163049,GARšana,SS06 - 08? - 00,N,L786679,o.,4,1/2 nindan 2 kuš3 gid2 1/2 nindan-dag[a]l 1/2 [kuš3 buru3]
163049,GARšana,SS06 - 08? - 00,N,L786680,o.,5,sahar-bi 10 gin2
163049,GARšana,SS06 - 08? - 00,N,L786681,o.,6,1 nindan-gid2 1/2 nindan dagal [1] 1/2 [kuš3 buru3]
163049,GARšana,SS06 - 08? - 00,N,L786682,o.,7,sahar-bi 2/3 sar [1]+4 gi[n2]
163049,GARšana,SS06 - 08? - 00,N,L786683,o.,8,1/2 nindan ib2-sa2 [1]+1/2 kuš3 buru3
163049,GARšana,SS06 - 08? - 00,N,L786684,o.,9,sahar-bi 1/3 sar [2] 1/2 gin2
163049,GARšana,SS06 - 08? - 00,N,L786685,o.,10,1 1/2 nindan 4 kuš3 gid2 1/2 nindan dagal 1 1/2 [kuš3 buru3]
163049,GARšana,SS06 - 08? - 00,N,L786686,o.,11,sahar-bi 1 1/3 sar 2 1/2 gin2
163049,GARšana,SS06 - 08? - 00,N,L786687,o.,12,1 nindan gid2 1/2 nindan [2] kuš3 dagal 1 kuš3 buru3
163049,GARšana,SS06 - 08? - 00,N,L786688,o.,13,sahar-bi 2/3 sar
163049,GARšana,SS06 - 08? - 00,N,L786689,o.,14,1/2 nindan ib2-sa2 1 kuš3 buru3
163049,GARšana,SS06 - 08? - 00,N,L786690,o.,15,sahar-bi 15 gin2
163049,GARšana,SS06 - 08? - 00,N,L786691,o.,16,1/2 nindan 2 kuš3 ib2-sa2 2 1/2 kuš3 buru3
163049,GARšana,SS06 - 08? - 00,N,L786692,o.,17,sahar-bi 1 sar 4+[2] 2/3 gin2
163049,GARšana,SS06 - 08? - 00,N,L786693,o.,18,1 ni[ndan-g]id2 1/2 ni[ndan 2] kuš3 [dagal 1 kuš3 buru3]
163049,GARšana,SS06 - 08? - 00,N,L786694,o.,19,[sahar]-bi 2/3 [sar]
163049,GARšana,SS06 - 08? - 00,N,L786695,o.,20,[...]
163049,GARšana,SS06 - 08? - 00,N,L786696,o.,21,[saha]r-bi 1/2 [sar]
163049,GARšana,SS06 - 08? - 00,N,L786697,o.,22,[n nin]dan ib2-sa2 [n kuš3 buru3]
163049,GARšana,SS06 - 08? - 00,N,L786698,r.,1,[sahar-b]i 1/2 [sar]
163049,GARšana,SS06 - 08? - 00,N,L786699,r.,2,[...] 1 [...]
163049,GARšana,SS06 - 08? - 00,N,L786700,r.,3,[1] 1/2 nindan 3 kuš3 gid2 3 kuš3 dag[al 4 kuš3 buru3]
163049,GARšana,SS06 - 08? - 00,N,L786701,r.,4,sahar-bi 2/3 sar 5 g[in2]
163049,GARšana,SS06 - 08? - 00,N,L786702,r.,5,------------
163049,GARšana,SS06 - 08? - 00,N,L786703,r.,6,šu-nigin2 9 1/2 sar 4 gin2 igi-6-gal2
163049,GARšana,SS06 - 08? - 00,N,L786704,r.,7,us2-bi 30 nindan
163049,GARšana,SS06 - 08? - 00,N,L786705,r.,8,a2 guruš-a 6 gin2-ta
163049,GARšana,SS06 - 08? - 00,N,L786706,r.,9,guruš-bi 95 2/3 1 2/3 gin2 u4-1-še3
163049,GARšana,SS06 - 08? - 00,N,L786707,r.,10,še 6 sila3-ta ba-hun
163049,GARšana,SS06 - 08? - 00,N,L786708,r.,11,še-bi 1.4.3.4 sila3 10 gin2 gur
163049,GARšana,SS06 - 08? - 00,N,L786709,r.,12,sahar zi-ga tun3-[la2] da-bad3 si3-ga (KWU_858)
163049,GARšana,SS06 - 08? - 00,N,L786710,r.,13,a2 tumu-mer
163049,GARšana,SS06 - 08? - 00,N,L786711,r.,14,mu-kuX Ba-zi ugula lu2 hun-ga2 (=DU)
163049,GARšana,SS06 - 08? - 00,N,L786712,r.,15,giri3 {d}IŠKUR-ILLAT šabra
163049,GARšana,SS06 - 08? - 00,N,L786713,r.,16,u3 Puzur4-{d}Nin-kar-ak dub-sar
163049,GARšana,SS06 - 08? - 00,N,L786714,r.,17,ša3 GAR-ša-an-na{ki}
163049,GARšana,SS06 - 08? - 00,N,L786715,r.,18,iti ezem-{d}Šul-[gi]
163049,GARšana,SS06 - 08? - 00,N,L786716,r.,19,mu {d}Šu-{d}Suen [lugal Ur]i5{ki}-ma-ke4 na-[du3-a mah]-/{d}En-lil2 {d}Nin-l[il2-ra] / mu-n[e-du3]
163049,GARšana,SS06 - 08? - 00,N,L786717,l.ed.,1,[...]
162801,GARšana,SS07] - 05?] - XX,N,L2387828,,,
162801,GARšana,SS07] - 05?] - XX,N,L2387829,o.,,[...] # (obv. fragment A: beginning lost)
162801,GARšana,SS07] - 05?] - XX,N,L2387830,o.,1',[...]
162801,GARšana,SS07] - 05?] - XX,N,L2387831,o.,2',[... n] sar 4 gin2
162801,GARšana,SS07] - 05?] - XX,N,L2387832,o.,3',[n+]1 2/3 kuš3 gid2 1/2 [kuš3 dagal] 2 kuš3 buru3 [...]
162801,GARšana,SS07] - 05?] - XX,N,L2387833,o.,4',[sah]ar-bi 1/2 sar 7 [...]
162801,GARšana,SS07] - 05?] - XX,N,L2387834,o.,5',[n nind]an gid2 4 kuš3 dagal x? [...]
162801,GARšana,SS07] - 05?] - XX,N,L2387835,o.,6',[sahar]-bi 1/3 s[ar ...]
162801,GARšana,SS07] - 05?] - XX,N,L2387836,o.,,[...] # (obv. fragment A: rest lost)
162801,GARšana,SS07] - 05?] - XX,N,L2387837,o.,,[...] # (obv. fragment B: beginning lost)
162801,GARšana,SS07] - 05?] - XX,N,L2387838,o.,7',[...] x 1/2 sar 3 [...]
162801,GARšana,SS07] - 05?] - XX,N,L2387839,o.,8',[...] x 10 gin2 [...]
162801,GARšana,SS07] - 05?] - XX,N,L2387840,o.,9',[...] 15 1/3 x
162801,GARšana,SS07] - 05?] - XX,N,L2387841,o.,10',[...] x ša-x
162801,GARšana,SS07] - 05?] - XX,N,L2387842,o.,11',[...] 2 1/2 [x]
162801,GARšana,SS07] - 05?] - XX,N,L2387843,o.,,[...] # (obv. fragment B: rest lost)
162801,GARšana,SS07] - 05?] - XX,N,L2387844,r.,,[...] # (rev. fragment B: beginning lost)
162801,GARšana,SS07] - 05?] - XX,N,L2387845,r.,1',[...]
162801,GARšana,SS07] - 05?] - XX,N,L2387846,r.,2',[...] x [...]
162801,GARšana,SS07] - 05?] - XX,N,L2387847,r.,,[...] # (rev. fragment B: rest lost)
162801,GARšana,SS07] - 05?] - XX,N,L2387848,r.,,[...] # (rev. fragment A: beginning lost)
162801,GARšana,SS07] - 05?] - XX,N,L2387849,r.,3',giri3 {d}IŠKUR-I[LLAT šabra]
162801,GARšana,SS07] - 05?] - XX,N,L2387850,r.,4',u3 Puzur4-{d}Nin-[kar-ak] dub-[sar]
162801,GARšana,SS07] - 05?] - XX,N,L2387851,r.,5',ša3 GAR-ša-an-n[a{ki}]
162801,GARšana,SS07] - 05?] - XX,N,L2387852,r.,6',[ezem]-{d}Šul-[gi]
162801,GARšana,SS07] - 05?] - XX,N,L2387853,r.,7',[mu {d}Šu-{d}Suen ...]
162801,GARšana,SS07] - 05?] - XX,N,L2387854,l.ed.,1,[... g]aba-ri
163058,GARšana,Check,N,L2386347,,,
163058,GARšana,Check,N,L2386348,o.,1,[n nindan gid2 n nindan dagal n kuš3 buru3]
163058,GARšana,Check,N,L2386349,o.,2,[sahar-bi n sar]
163058,GARšana,Check,N,L2386350,o.,3,[n nindan gid2 n nindan dagal n kuš3 buru3]
163058,GARšana,Check,N,L2386351,o.,4,[sahar-b]i 1 [sar]
163058,GARšana,Check,N,L2386352,o.,5,2 nindan-gid2 1/2 nindan-dagal 1 kuš3
163058,GARšana,Check,N,L2386353,o.,6,sahar-bi 1 sar
163058,GARšana,Check,N,L2386354,o.,7,[1 1/2 nind]an gid2 1 nindan dagal 1 1/2 kuš3 buru3
163058,GARšana,Check,N,L2386355,o.,8,[sahar-b]i 2 sar 15 [gin2]
163058,GARšana,Check,N,L2386356,o.,9,2 <nindan> ib2-sa2 [1 kuš3 buru3]
163058,GARšana,Check,N,L2386357,o.,10,sahar-bi 4 sar
163058,GARšana,Check,N,L2386358,o.,11,1 1/2 nindan gid2 1/2 nindan-dagal 1 kuš3 buru3
163058,GARšana,Check,N,L2386359,o.,12,sahar-bi 2/3 sar 5 gin2
163058,GARšana,Check,N,L2386360,o.,13,1 nindan ib2-sa2 1 kuš3 buru3
163058,GARšana,Check,N,L2386361,o.,14,sahar-bi 1 sar
163058,GARšana,Check,N,L2386362,o.,15,---  11 sar
163058,GARšana,Check,N,L2386363,l.ed.,1,us2-bi 30 nindan
163058,GARšana,Check,N,L2386364,r.,1,a2 guruš-a 6-gin2-ta 
163058,GARšana,Check,N,L2386365,r.,2,guruš-bi 110 u4-1-še3
163058,GARšana,Check,N,L2386366,r.,3,še 6-sila3-ta ba-hun
163058,GARšana,Check,N,L2386367,r.,4,še-bi 2.1.0. gur
163058,GARšana,Check,N,L2386368,r.,5,sahar zi-ga
163058,GARšana,Check,N,L2386369,r.,6,tun3-la2 da-bad3 si3-ga (=KWU_858)
163058,GARšana,Check,N,L2386370,r.,7,a2 im [(x)] ⌈AGA?⌉ [(...)]
163058,GARšana,Check,N,L2386371,r.,8,m[u-kuX Ba-zi ugula lu2 hun-ga2] (=DU)
163058,GARšana,Check,N,L2386372,r.,9,[giri3 {d}]IŠKUR-[ILLAT] / [u3] Puzur4-{d}[Nin-kar-ak] dub-sar
163058,GARšana,Check,N,L2386373,r.,10,[ša3 GAR-ša-an]-na
163058,GARšana,Check,N,L2386374,r.,11,[iti ezem-{d}Šul]-gi
163058,GARšana,Check,N,L2386375,r.,12,[mu ŠS 6]
163058,GARšana,Check,N,L2386376,l.ed.,1,[...]
163096,GARšana,SS06 - 08? - 00,N,L788369,,,
163096,GARšana,SS06 - 08? - 00,N,L788370,o.i,1,[n sig4]
163096,GARšana,SS06 - 08? - 00,N,L788371,o.i,2,[i]-din-DINGIR
163096,GARšana,SS06 - 08? - 00,N,L788372,o.i,3,[n] Um-mi-DU10
163096,GARšana,SS06 - 08? - 00,N,L788373,o.i,4,120 E2-a-nu-[uh3]-ši
163096,GARšana,SS06 - 08? - 00,N,L788374,o.i,5,240 Ru-ba-tum
163096,GARšana,SS06 - 08? - 00,N,L788375,o.i,6,120 [Ur-{d}]Nin-mug
163096,GARšana,SS06 - 08? - 00,N,L788376,o.i,7,160 Eš4-tar2-um-mi
163096,GARšana,SS06 - 08? - 00,N,L788377,o.i,8,-1240
163096,GARšana,SS06 - 08? - 00,N,L788378,o.i,9,nam-10 Ud-du-ru-um
163096,GARšana,SS06 - 08? - 00,N,L788379,o.i,10,360 La-l[a]-ti
163096,GARšana,SS06 - 08? - 00,N,L788380,o.i,11,300 Bil2-lum
163096,GARšana,SS06 - 08? - 00,N,L788381,o.i,12,240 ME-Eš4-[tar2]
163096,GARšana,SS06 - 08? - 00,N,L788382,o.i,13,360 La-ma-za-t[um]
163096,GARšana,SS06 - 08? - 00,N,L788383,o.i,14,240 Ši-ma-t[um]
163096,GARšana,SS06 - 08? - 00,N,L788384,o.i,15,120 Ku-ra-[du]
163096,GARšana,SS06 - 08? - 00,N,L788385,o.i,16,---  1200+4[20]
163096,GARšana,SS06 - 08? - 00,N,L788386,o.i,17,nam-10 [La-ma-za-t]um
163096,GARšana,SS06 - 08? - 00,N,L788387,o.i,18,240 [A]-pi-lum
163096,GARšana,SS06 - 08? - 00,N,L788388,o.i,19,360 [H]a-an-du-u2
163096,GARšana,SS06 - 08? - 00,N,L788389,o.i,20,480 ⌈Šu?⌉-Eš4-tar2
163096,GARšana,SS06 - 08? - 00,N,L788390,o.i,21,240 x-it
163096,GARšana,SS06 - 08? - 00,N,L788391,o.i,22,120 Ša-at-bi-zi-/il
163096,GARšana,SS06 - 08? - 00,N,L788392,o.ii,1,[120] {d}IŠKUR-[...]
163096,GARšana,SS06 - 08? - 00,N,L788393,o.ii,2,120 A-hu-w[a-qar]
163096,GARšana,SS06 - 08? - 00,N,L788394,o.ii,3,120 Ša-lim-mi
163096,GARšana,SS06 - 08? - 00,N,L788395,o.ii,4,120 E-zi-tum
163096,GARšana,SS06 - 08? - 00,N,L788396,o.ii,5,-1920
163096,GARšana,SS06 - 08? - 00,N,L788397,o.ii,6,nam-10 Ša-at-bi-zi-il
163096,GARšana,SS06 - 08? - 00,N,L788398,o.ii,7,240 Bi-zi-za-a2
163096,GARšana,SS06 - 08? - 00,N,L788399,o.ii,8,120 Geme2-{d}Šara2
163096,GARšana,SS06 - 08? - 00,N,L788400,o.ii,9,120 Ši-nu-ri
163096,GARšana,SS06 - 08? - 00,N,L788401,o.ii,10,240 ME-{d}IŠKUR
163096,GARšana,SS06 - 08? - 00,N,L788402,o.ii,11,300 A-hi-ba-aš-ti
163096,GARšana,SS06 - 08? - 00,N,L788403,o.ii,12,240 Ša-at-E2-a
163096,GARšana,SS06 - 08? - 00,N,L788404,o.ii,13,240 Ša-at-Ma-mi
163096,GARšana,SS06 - 08? - 00,N,L788405,o.ii,14,[2]40 Ši-bu-[u]z-ri
163096,GARšana,SS06 - 08? - 00,N,L788406,o.ii,15,240 I-zi-na
163096,GARšana,SS06 - 08? - 00,N,L788407,o.ii,16,120 Lu2-ša-lim
163096,GARšana,SS06 - 08? - 00,N,L788408,o.ii,17,300 E-ta-ti-ni
163096,GARšana,SS06 - 08? - 00,N,L788409,o.ii,18,240 Bu-ga-num2
163096,GARšana,SS06 - 08? - 00,N,L788410,o.ii,19,-2640
163096,GARšana,SS06 - 08? - 00,N,L788411,o.ii,20,nam-10 Bu-ga-num2
163096,GARšana,SS06 - 08? - 00,N,L788412,o.ii,21,120 Zi-ti-ma
163096,GARšana,SS06 - 08? - 00,N,L788413,o.ii,22,480 Eš4-tar2-im-ti
163096,GARšana,SS06 - 08? - 00,N,L788414,r.i,1,360 Ha-an-[du-u2]
163096,GARšana,SS06 - 08? - 00,N,L788415,r.i,2,120 A-ga-m[a-a]
